'Date', 'todayprice', 'num_securities', 'Cash', 'Stockworth', 'Totalworth', 'Baseline Comparison'
'10/8/2004', 50.130001, 205.0, 28.80020499999955, 10276.650205, 10305.45041, -16449.65285530613
'10/11/2004', 50.07, 205.0, 28.80020499999955, 10264.35, 10293.150205, -16461.95306030613
'10/12/2004', 50.0, 205.0, 28.80020499999955, 10250.0, 10278.800205, -16476.303060306127
'10/13/2004', 49.66, 205.0, 28.80020499999955, 10180.3, 10209.100204999999, -16546.003060306128
'10/14/2004', 49.349998, 205.0, 28.80020499999955, 10116.74959, 10145.549794999999, -16609.553470306128
'10/15/2004', 49.57, 205.0, 28.80020499999955, 10161.85, 10190.650205, -16564.45306030613
'10/18/2004', 49.830002, 205.0, 28.80020499999955, 10215.15041, 10243.950615, -16511.152650306125
'10/19/2004', 49.32, 205.0, 28.80020499999955, 10110.6, 10139.400205, -16615.70306030613
'10/20/2004', 49.59, 205.0, 28.80020499999955, 10165.95, 10194.750205, -16560.353060306126
'10/21/2004', 50.16, 205.0, 28.80020499999955, 10282.8, 10311.600204999999, -16443.503060306128
'10/22/2004', 49.5, 205.0, 28.80020499999955, 10147.5, 10176.300205, -16578.803060306127
'10/25/2004', 49.740002, 205.0, 28.80020499999955, 10196.70041, 10225.500614999999, -16529.60265030613
'10/26/2004', 50.259998, 205.0, 28.80020499999955, 10303.29959, 10332.099795, -16423.003470306125
'10/27/2004', 51.0, 205.0, 28.80020499999955, 10455.0, 10483.800205, -16271.303060306127
'10/28/2004', 50.93, 205.0, 28.80020499999955, 10440.65, 10469.450205, -16285.653060306127
'10/29/2004', 50.75, 205.0, 28.80020499999955, 10403.75, 10432.550205, -16322.553060306127
'11/1/2004', 50.98, 205.0, 28.80020499999955, 10450.9, 10479.700205, -16275.403060306127
'11/2/2004', 51.02, 205.0, 28.80020499999955, 10459.1, 10487.900205, -16267.203060306127
'11/3/2004', 51.52, 205.0, 28.80020499999955, 10561.6, 10590.400205, -16164.703060306127
'11/4/2004', 52.43, 205.0, 28.80020499999955, 10748.15, 10776.950205, -15978.153060306127
'11/5/2004', 52.669998, 205.0, 28.80020499999955, 10797.34959, 10826.149795, -15928.953470306127
'11/8/2004', 52.41, 205.0, 28.80020499999955, 10744.05, 10772.850204999999, -15982.253060306128
'11/9/2004', 52.790001, 205.0, 28.80020499999955, 10821.950205, 10850.750409999999, -15904.352855306128
'11/10/2004', 53.02, 205.0, 28.80020499999955, 10869.1, 10897.900205, -15857.203060306127
'11/11/2004', 53.43, 205.0, 28.80020499999955, 10953.15, 10981.950205, -15773.153060306127
'11/12/2004', 53.939999, 205.0, 28.80020499999955, 11057.699795, 11086.5, -15668.603265306127
'11/15/2004', 54.040001, 205.0, 28.80020499999955, 11078.200205, 11107.000409999999, -15648.102855306128
'11/16/2004', 53.790001, 205.0, 28.80020499999955, 11026.950205, 11055.750409999999, -15699.352855306128
'11/17/2004', 54.110001, 205.0, 28.80020499999955, 11092.550205, 11121.35041, -15633.752855306127
'11/18/2004', 53.98, 205.0, 28.80020499999955, 11065.9, 11094.700205, -15660.403060306127
'11/19/2004', 53.349998, 205.0, 28.80020499999955, 10936.74959, 10965.549794999999, -15789.553470306128
'11/22/2004', 53.810001, 205.0, 28.80020499999955, 11031.050205, 11059.85041, -15695.252855306127
'11/23/2004', 53.959999, 205.0, 28.80020499999955, 11061.799795, 11090.6, -15664.503265306126
'11/24/2004', 54.650002, 205.0, 28.80020499999955, 11203.25041, 11232.050615, -15523.052650306126
'11/26/2004', 54.720001, 205.0, 28.80020499999955, 11217.600205, 11246.40041, -15508.702855306126
'11/29/2004', 54.950001, 205.0, 28.80020499999955, 11264.750205, 11293.55041, -15461.552855306127
