'Date', 'todayprice', 'num_securities', 'Cash', 'Stockworth', 'Totalworth', 'Baseline Comparison'
'8/9/2004', 14.08, 198.0, 0.0600000000000005, 2787.84, 2787.9, 733.4847255369928
'8/10/2004', 14.32, 198.0, 0.0600000000000005, 2835.36, 2835.42, 781.0047255369927
'8/11/2004', 14.23, 198.0, 0.0600000000000005, 2817.54, 2817.6, 763.1847255369926
'8/12/2004', 13.86, 198.0, 0.0600000000000005, 2744.2799999999997, 2744.3399999999997, 689.9247255369924
'8/13/2004', 13.8, 198.0, 0.0600000000000005, 2732.4, 2732.46, 678.0447255369927
'8/16/2004', 14.06, 198.0, 0.0600000000000005, 2783.88, 2783.94, 729.5247255369927
'8/17/2004', 14.15, 198.0, 0.0600000000000005, 2801.7000000000003, 2801.76, 747.3447255369929
'8/18/2004', 14.3, 198.0, 0.0600000000000005, 2831.4, 2831.46, 777.0447255369927
'8/19/2004', 14.0, 198.0, 0.0600000000000005, 2772.0, 2772.06, 717.6447255369926
'8/20/2004', 14.11, 198.0, 0.0600000000000005, 2793.7799999999997, 2793.8399999999997, 739.4247255369924
'8/23/2004', 14.04, 198.0, 0.0600000000000005, 2779.9199999999996, 2779.9799999999996, 725.5647255369922
'8/24/2004', 13.91, 198.0, 0.0600000000000005, 2754.18, 2754.24, 699.8247255369924
'8/25/2004', 13.96, 198.0, 0.0600000000000005, 2764.0800000000004, 2764.1400000000003, 709.724725536993
'8/26/2004', 13.97, 198.0, 0.0600000000000005, 2766.06, 2766.12, 711.7047255369926
'8/27/2004', 14.12, 198.0, 0.0600000000000005, 2795.7599999999998, 2795.8199999999997, 741.4047255369924
'8/30/2004', 13.96, 198.0, 0.0600000000000005, 2764.0800000000004, 2764.1400000000003, 709.724725536993
'8/31/2004', 14.11, 198.0, 0.0600000000000005, 2793.7799999999997, 2793.8399999999997, 739.4247255369924
'9/1/2004', 13.9, 198.0, 0.0600000000000005, 2752.2000000000003, 2752.26, 697.8447255369929
'9/2/2004', 14.36, 198.0, 0.0600000000000005, 2843.2799999999997, 2843.3399999999997, 788.9247255369924
'9/3/2004', 14.21, 198.0, 0.0600000000000005, 2813.5800000000004, 2813.6400000000003, 759.224725536993
'9/7/2004', 14.56, 198.0, 0.0600000000000005, 2882.88, 2882.94, 828.5247255369927
'9/8/2004', 14.25, 198.0, 0.0600000000000005, 2821.5, 2821.56, 767.1447255369926
'9/9/2004', 14.17, 198.0, 0.0600000000000005, 2805.66, 2805.72, 751.3047255369925
'9/10/2004', 13.96, 198.0, 0.0600000000000005, 2764.0800000000004, 2764.1400000000003, 709.724725536993
'9/13/2004', 14.1, 198.0, 0.0600000000000005, 2791.7999999999997, 2791.8599999999997, 737.4447255369923
'9/14/2004', 13.98, 198.0, 0.0600000000000005, 2768.04, 2768.1, 713.6847255369926
'9/15/2004', 13.81, 198.0, 0.0600000000000005, 2734.38, 2734.44, 680.0247255369927
'9/16/2004', 13.95, 198.0, 0.0600000000000005, 2762.1, 2762.16, 707.7447255369925
'9/17/2004', 14.22, 198.0, 0.0600000000000005, 2815.56, 2815.62, 761.2047255369926
'9/20/2004', 14.13, 198.0, 0.0600000000000005, 2797.7400000000002, 2797.8, 743.3847255369928
'9/21/2004', 14.23, 198.0, 0.0600000000000005, 2817.54, 2817.6, 763.1847255369926
'9/22/2004', 14.0, 198.0, 0.0600000000000005, 2772.0, 2772.06, 717.6447255369926
'9/23/2004', 13.8, 198.0, 0.0600000000000005, 2732.4, 2732.46, 678.0447255369927
'9/24/2004', 13.8, 198.0, 0.0600000000000005, 2732.4, 2732.46, 678.0447255369927
'9/27/2004', 13.89, 198.0, 0.0600000000000005, 2750.2200000000003, 2750.28, 695.8647255369929
'9/28/2004', 13.92, 198.0, 0.0600000000000005, 2756.16, 2756.22, 701.8047255369925
'9/29/2004', 13.86, 198.0, 0.0600000000000005, 2744.2799999999997, 2744.3399999999997, 689.9247255369924
'9/30/2004', 14.05, 198.0, 0.0600000000000005, 2781.9, 2781.96, 727.5447255369927
'10/1/2004', 14.19, 198.0, 0.0600000000000005, 2809.62, 2809.68, 755.2647255369925
'10/4/2004', 14.15, 198.0, 0.0600000000000005, 2801.7000000000003, 2801.76, 747.3447255369929
'10/5/2004', 14.16, 198.0, 0.0600000000000005, 2803.68, 2803.74, 749.3247255369924
'10/6/2004', 14.18, 198.0, 0.0600000000000005, 2807.64, 2807.7, 753.2847255369925
'10/7/2004', 13.86, 198.0, 0.0600000000000005, 2744.2799999999997, 2744.3399999999997, 689.9247255369924
'10/8/2004', 13.95, 198.0, 0.0600000000000005, 2762.1, 2762.16, 707.7447255369925
'10/11/2004', 13.95, 198.0, 0.0600000000000005, 2762.1, 2762.16, 707.7447255369925
'10/12/2004', 13.82, 198.0, 0.0600000000000005, 2736.36, 2736.42, 682.0047255369927
'10/13/2004', 13.69, 198.0, 0.0600000000000005, 2710.62, 2710.68, 656.2647255369925
'10/14/2004', 13.12, 198.0, 0.0600000000000005, 2597.7599999999998, 2597.8199999999997, 543.4047255369924
'10/15/2004', 13.25, 198.0, 0.0600000000000005, 2623.5, 2623.56, 569.1447255369926
'10/18/2004', 13.39, 198.0, 0.0600000000000005, 2651.2200000000003, 2651.28, 596.8647255369929
'10/19/2004', 12.93, 198.0, 0.0600000000000005, 2560.14, 2560.2, 505.7847255369925
'10/20/2004', 12.9, 198.0, 0.0600000000000005, 2554.2000000000003, 2554.26, 499.8447255369929
'10/21/2004', 13.06, 198.0, 0.0600000000000005, 2585.88, 2585.94, 531.5247255369927
'10/22/2004', 12.97, 198.0, 0.0600000000000005, 2568.06, 2568.12, 513.7047255369926
'10/25/2004', 12.7, 198.0, 0.0600000000000005, 2514.6, 2514.66, 460.2447255369925
'10/26/2004', 12.85, 198.0, 0.0600000000000005, 2544.2999999999997, 2544.3599999999997, 489.94472553699234
'10/27/2004', 13.14, 198.0, 0.0600000000000005, 2601.7200000000003, 2601.78, 547.3647255369929
'10/28/2004', 13.16, 198.0, 0.0600000000000005, 2605.68, 2605.74, 551.3247255369924
'10/29/2004', 13.03, 198.0, 0.0600000000000005, 2579.94, 2580.0, 525.5847255369927
'11/1/2004', 13.23, 198.0, 0.0600000000000005, 2619.54, 2619.6, 565.1847255369926
'11/2/2004', 13.24, 198.0, 0.0600000000000005, 2621.52, 2621.58, 567.1647255369926
'11/3/2004', 13.25, 198.0, 0.0600000000000005, 2623.5, 2623.56, 569.1447255369926
'11/4/2004', 13.78, 198.0, 0.0600000000000005, 2728.44, 2728.5, 674.0847255369927
'11/5/2004', 13.81, 198.0, 0.0600000000000005, 2734.38, 2734.44, 680.0247255369927
'11/8/2004', 13.77, 198.0, 0.0600000000000005, 2726.46, 2726.52, 672.1047255369926
'11/9/2004', 14.08, 198.0, 0.0600000000000005, 2787.84, 2787.9, 733.4847255369928
'11/10/2004', 13.91, 198.0, 0.0600000000000005, 2754.18, 2754.24, 699.8247255369924
'11/11/2004', 14.25, 198.0, 0.0600000000000005, 2821.5, 2821.56, 767.1447255369926
'11/12/2004', 14.23, 198.0, 0.0600000000000005, 2817.54, 2817.6, 763.1847255369926
'11/15/2004', 14.35, 198.0, 0.0600000000000005, 2841.2999999999997, 2841.3599999999997, 786.9447255369923
'11/16/2004', 14.21, 198.0, 0.0600000000000005, 2813.5800000000004, 2813.6400000000003, 759.224725536993
'11/17/2004', 14.31, 198.0, 0.0600000000000005, 2833.38, 2833.44, 779.0247255369927
'11/18/2004', 14.34, 198.0, 0.0600000000000005, 2839.32, 2839.38, 784.9647255369928
'11/19/2004', 14.15, 198.0, 0.0600000000000005, 2801.7000000000003, 2801.76, 747.3447255369929
'11/22/2004', 14.09, 198.0, 0.0600000000000005, 2789.82, 2789.88, 735.4647255369928
'11/23/2004', 14.09, 198.0, 0.0600000000000005, 2789.82, 2789.88, 735.4647255369928
'11/24/2004', 14.08, 198.0, 0.0600000000000005, 2787.84, 2787.9, 733.4847255369928
'11/26/2004', 14.25, 198.0, 0.0600000000000005, 2821.5, 2821.56, 767.1447255369926
'11/29/2004', 14.23, 198.0, 0.0600000000000005, 2817.54, 2817.6, 763.1847255369926
'11/30/2004', 14.18, 198.0, 0.0600000000000005, 2807.64, 2807.7, 753.2847255369925
'12/1/2004', 14.14, 198.0, 0.0600000000000005, 2799.7200000000003, 2799.78, 745.3647255369929
'12/2/2004', 14.23, 198.0, 0.0600000000000005, 2817.54, 2817.6, 763.1847255369926
'12/3/2004', 14.31, 198.0, 0.0600000000000005, 2833.38, 2833.44, 779.0247255369927
'12/6/2004', 14.27, 198.0, 0.0600000000000005, 2825.46, 2825.52, 771.1047255369926
'12/7/2004', 14.23, 198.0, 0.0600000000000005, 2817.54, 2817.6, 763.1847255369926
'12/8/2004', 14.21, 198.0, 0.0600000000000005, 2813.5800000000004, 2813.6400000000003, 759.224725536993
'12/9/2004', 14.24, 198.0, 0.0600000000000005, 2819.52, 2819.58, 765.1647255369926
'12/10/2004', 14.22, 198.0, 0.0600000000000005, 2815.56, 2815.62, 761.2047255369926
'12/13/2004', 14.23, 198.0, 0.0600000000000005, 2817.54, 2817.6, 763.1847255369926
'12/14/2004', 14.32, 198.0, 0.0600000000000005, 2835.36, 2835.42, 781.0047255369927
'12/15/2004', 14.29, 198.0, 0.0600000000000005, 2829.4199999999996, 2829.4799999999996, 775.0647255369922
'12/16/2004', 14.22, 198.0, 0.0600000000000005, 2815.56, 2815.62, 761.2047255369926
'12/17/2004', 14.34, 198.0, 0.0600000000000005, 2839.32, 2839.38, 784.9647255369928
'12/20/2004', 14.66, 198.0, 0.0600000000000005, 2902.68, 2902.74, 848.3247255369924
'12/21/2004', 14.71, 198.0, 0.0600000000000005, 2912.5800000000004, 2912.6400000000003, 858.224725536993
'12/22/2004', 14.83, 198.0, 0.0600000000000005, 2936.34, 2936.4, 881.9847255369928
'12/23/2004', 14.8, 198.0, 0.0600000000000005, 2930.4, 2930.46, 876.0447255369927
'12/27/2004', 14.74, 198.0, 0.0600000000000005, 2918.52, 2918.58, 864.1647255369926
'12/28/2004', 14.88, 198.0, 0.0600000000000005, 2946.2400000000002, 2946.3, 891.8847255369928
'12/29/2004', 14.74, 198.0, 0.0600000000000005, 2918.52, 2918.58, 864.1647255369926
'12/30/2004', 14.8, 198.0, 0.0600000000000005, 2930.4, 2930.46, 876.0447255369927
'12/31/2004', 14.64, 198.0, 0.0600000000000005, 2898.7200000000003, 2898.78, 844.3647255369929
'1/3/2005', 14.71, 198.0, 0.0600000000000005, 2912.5800000000004, 2912.6400000000003, 858.224725536993
'1/4/2005', 14.66, 198.0, 0.0600000000000005, 2902.68, 2902.74, 848.3247255369924
'1/5/2005', 14.43, 198.0, 0.0600000000000005, 2857.14, 2857.2, 802.7847255369925
'1/6/2005', 14.45, 198.0, 0.0600000000000005, 2861.1, 2861.16, 806.7447255369925
'1/7/2005', 14.65, 198.0, 0.0600000000000005, 2900.7000000000003, 2900.76, 846.3447255369929
'1/10/2005', 14.55, 198.0, 0.0600000000000005, 2880.9, 2880.96, 826.5447255369927
'1/11/2005', 14.43, 198.0, 0.0600000000000005, 2857.14, 2857.2, 802.7847255369925
'1/12/2005', 14.32, 198.0, 0.0600000000000005, 2835.36, 2835.42, 781.0047255369927
'1/13/2005', 14.08, 198.0, 0.0600000000000005, 2787.84, 2787.9, 733.4847255369928
'1/14/2005', 14.06, 198.0, 0.0600000000000005, 2783.88, 2783.94, 729.5247255369927
'1/18/2005', 14.08, 198.0, 0.0600000000000005, 2787.84, 2787.9, 733.4847255369928
'1/19/2005', 13.93, 198.0, 0.0600000000000005, 2758.14, 2758.2, 703.7847255369925
'1/20/2005', 13.46, 198.0, 0.0600000000000005, 2665.0800000000004, 2665.1400000000003, 610.724725536993
'1/21/2005', 13.11, 198.0, 0.0600000000000005, 2595.7799999999997, 2595.8399999999997, 541.4247255369924
'1/24/2005', 13.07, 198.0, 0.0600000000000005, 2587.86, 2587.92, 533.5047255369927
'1/25/2005', 13.23, 198.0, 0.0600000000000005, 2619.54, 2619.6, 565.1847255369926
'1/26/2005', 13.35, 198.0, 0.0600000000000005, 2643.2999999999997, 2643.3599999999997, 588.9447255369923
'1/27/2005', 13.19, 198.0, 0.0600000000000005, 2611.62, 2611.68, 557.2647255369925
'1/28/2005', 13.14, 198.0, 0.0600000000000005, 2601.7200000000003, 2601.78, 547.3647255369929
'1/31/2005', 13.17, 198.0, 0.0600000000000005, 2607.66, 2607.72, 553.3047255369925
'2/1/2005', 13.08, 198.0, 0.0600000000000005, 2589.84, 2589.9, 535.4847255369928
'2/2/2005', 13.27, 198.0, 0.0600000000000005, 2627.46, 2627.52, 573.1047255369926
'2/3/2005', 13.11, 198.0, 0.0600000000000005, 2595.7799999999997, 2595.8399999999997, 541.4247255369924
'2/4/2005', 13.22, 198.0, 0.0600000000000005, 2617.56, 2617.62, 563.2047255369926
'2/7/2005', 13.42, 198.0, 0.0600000000000005, 2657.16, 2657.22, 602.8047255369925
'2/8/2005', 13.16, 198.0, 0.0600000000000005, 2605.68, 2605.74, 551.3247255369924
'2/9/2005', 13.12, 198.0, 0.0600000000000005, 2597.7599999999998, 2597.8199999999997, 543.4047255369924
'2/10/2005', 13.1, 198.0, 0.0600000000000005, 2593.7999999999997, 2593.8599999999997, 539.4447255369923
'2/11/2005', 13.06, 198.0, 0.0600000000000005, 2585.88, 2585.94, 531.5247255369927
'2/14/2005', 13.1, 198.0, 0.0600000000000005, 2593.7999999999997, 2593.8599999999997, 539.4447255369923
'2/15/2005', 13.16, 198.0, 0.0600000000000005, 2605.68, 2605.74, 551.3247255369924
'2/16/2005', 13.25, 198.0, 0.0600000000000005, 2623.5, 2623.56, 569.1447255369926
'2/17/2005', 13.0, 198.0, 0.0600000000000005, 2574.0, 2574.06, 519.6447255369926
'2/18/2005', 12.96, 198.0, 0.0600000000000005, 2566.0800000000004, 2566.1400000000003, 511.724725536993
'2/22/2005', 12.76, 198.0, 0.0600000000000005, 2526.48, 2526.54, 472.1247255369926
'2/23/2005', 12.81, 198.0, 0.0600000000000005, 2536.38, 2536.44, 482.0247255369927
'2/24/2005', 12.8, 198.0, 0.0600000000000005, 2534.4, 2534.46, 480.0447255369927
'2/25/2005', 13.0, 198.0, 0.0600000000000005, 2574.0, 2574.06, 519.6447255369926
'2/28/2005', 12.65, 198.0, 0.0600000000000005, 2504.7000000000003, 2504.76, 450.3447255369929
'3/1/2005', 12.67, 198.0, 0.0600000000000005, 2508.66, 2508.72, 454.30472553699246
'3/2/2005', 12.47, 198.0, 0.0600000000000005, 2469.06, 2469.12, 414.70472553699256
'3/3/2005', 12.5, 198.0, 0.0600000000000005, 2475.0, 2475.06, 420.6447255369926
'3/4/2005', 12.4, 198.0, 0.0600000000000005, 2455.2000000000003, 2455.26, 400.8447255369929
'3/7/2005', 12.52, 198.0, 0.0600000000000005, 2478.96, 2479.02, 424.60472553699265
'3/8/2005', 12.45, 198.0, 0.0600000000000005, 2465.1, 2465.16, 410.7447255369925
'3/9/2005', 12.34, 198.0, 0.0600000000000005, 2443.32, 2443.38, 388.9647255369928
'3/10/2005', 12.37, 198.0, 0.0600000000000005, 2449.2599999999998, 2449.3199999999997, 394.9047255369924
'3/11/2005', 12.39, 198.0, 0.0600000000000005, 2453.2200000000003, 2453.28, 398.86472553699286
'3/14/2005', 12.39, 198.0, 0.0600000000000005, 2453.2200000000003, 2453.28, 398.86472553699286
'3/15/2005', 12.23, 198.0, 0.0600000000000005, 2421.54, 2421.6, 367.1847255369926
'3/16/2005', 11.91, 198.0, 0.0600000000000005, 2358.18, 2358.24, 303.82472553699245
'3/17/2005', 11.67, 198.0, 0.0600000000000005, 2310.66, 2310.72, 256.30472553699246
'3/18/2005', 11.39, 198.0, 0.0600000000000005, 2255.2200000000003, 2255.28, 200.86472553699286
'3/21/2005', 11.51, 198.0, 0.0600000000000005, 2278.98, 2279.04, 224.62472553699263
'3/22/2005', 11.17, 198.0, 0.0600000000000005, 2211.66, 2211.72, 157.30472553699246
'3/23/2005', 10.99, 198.0, 0.0600000000000005, 2176.02, 2176.08, 121.66472553699259
'3/24/2005', 11.29, 198.0, 0.0600000000000005, 2235.4199999999996, 2235.4799999999996, 181.06472553699223
'3/28/2005', 11.22, 198.0, 0.0600000000000005, 2221.56, 2221.62, 167.20472553699256
'3/29/2005', 11.27, 198.0, 0.0600000000000005, 2231.46, 2231.52, 177.10472553699265
'3/30/2005', 11.44, 198.0, 0.0600000000000005, 2265.12, 2265.18, 210.7647255369925
'3/31/2005', 11.33, 198.0, 0.0600000000000005, 2243.34, 2243.4, 188.98472553699276
'4/1/2005', 11.18, 198.0, 0.0600000000000005, 2213.64, 2213.7, 159.28472553699248
'4/4/2005', 11.09, 198.0, 0.0600000000000005, 2195.82, 2195.88, 141.46472553699277
'4/5/2005', 11.1, 198.0, 0.0600000000000005, 2197.7999999999997, 2197.8599999999997, 143.44472553699234
'4/6/2005', 11.11, 198.0, 0.0600000000000005, 2199.7799999999997, 2199.8399999999997, 145.42472553699236
'4/7/2005', 11.3, 198.0, 0.0600000000000005, 2237.4, 2237.46, 183.0447255369927
'4/8/2005', 11.03, 198.0, 0.0600000000000005, 2183.94, 2184.0, 129.58472553699266
'4/11/2005', 10.44, 198.0, 0.0600000000000005, 2067.12, 2067.18, 12.7647255369925
'4/12/2005', 10.06, 198.0, 0.0600000000000005, 1991.88, 1991.94, -62.47527446300728
'4/13/2005', 10.05, 198.0, 0.0600000000000005, 1989.9, 1989.96, -64.4552744630073
'4/14/2005', 9.75, 198.0, 0.0600000000000005, 1930.5, 1930.56, -123.85527446300739
'4/15/2005', 9.5, 198.0, 0.0600000000000005, 1881.0, 1881.06, -173.3552744630074
'4/18/2005', 9.34, 198.0, 0.0600000000000005, 1849.32, 1849.3799999999999, -205.03527446300745
'4/19/2005', 9.28, 198.0, 0.0600000000000005, 1837.4399999999998, 1837.4999999999998, -216.91527446300756
'4/20/2005', 9.34, 198.0, 0.0600000000000005, 1849.32, 1849.3799999999999, -205.03527446300745
'4/21/2005', 9.82, 198.0, 0.0600000000000005, 1944.3600000000001, 1944.42, -109.99527446300726
'4/22/2005', 9.89, 198.0, 0.0600000000000005, 1958.22, 1958.28, -96.13527446300736
'4/25/2005', 9.79, 198.0, 0.0600000000000005, 1938.4199999999998, 1938.4799999999998, -115.93527446300754
'4/26/2005', 9.57, 198.0, 0.0600000000000005, 1894.8600000000001, 1894.92, -159.49527446300726
'4/27/2005', 9.44, 198.0, 0.0600000000000005, 1869.12, 1869.1799999999998, -185.2352744630075
'4/28/2005', 9.14, 198.0, 0.0600000000000005, 1809.72, 1809.78, -244.63527446300736
'4/29/2005', 9.11, 198.0, 0.0600000000000005, 1803.78, 1803.84, -250.57527446300742
'5/2/2005', 9.22, 198.0, 0.0600000000000005, 1825.5600000000002, 1825.6200000000001, -228.79527446300722
'5/3/2005', 9.47, 198.0, 0.0600000000000005, 1875.0600000000002, 1875.1200000000001, -179.29527446300722
'5/4/2005', 10.16, 198.0, 0.0600000000000005, 2011.68, 2011.74, -42.67527446300733
'5/5/2005', 9.7, 198.0, 0.0600000000000005, 1920.6, 1920.6599999999999, -133.75527446300748
'5/6/2005', 9.76, 198.0, 0.0600000000000005, 1932.48, 1932.54, -121.87527446300737
'5/9/2005', 9.95, 198.0, 0.0600000000000005, 1970.1, 1970.1599999999999, -84.25527446300748
'5/10/2005', 9.78, 198.0, 0.0600000000000005, 1936.4399999999998, 1936.4999999999998, -117.91527446300756
'5/11/2005', 9.64, 198.0, 0.0600000000000005, 1908.72, 1908.78, -145.63527446300736
'5/12/2005', 9.35, 198.0, 0.0600000000000005, 1851.3, 1851.36, -203.05527446300744
'5/13/2005', 9.3, 198.0, 0.0600000000000005, 1841.4, 1841.46, -212.9552744630073
'5/16/2005', 9.41, 198.0, 0.0600000000000005, 1863.18, 1863.24, -191.17527446300733
'5/17/2005', 9.31, 198.0, 0.0600000000000005, 1843.38, 1843.44, -210.97527446300728
'5/18/2005', 9.92, 198.0, 0.0600000000000005, 1964.16, 1964.22, -90.19527446300731
'5/19/2005', 10.01, 198.0, 0.0600000000000005, 1981.98, 1982.04, -72.37527446300737
'5/20/2005', 10.0, 198.0, 0.0600000000000005, 1980.0, 1980.06, -74.35527446300739
'5/23/2005', 10.17, 198.0, 0.0600000000000005, 2013.66, 2013.72, -40.69527446300731
'5/24/2005', 9.98, 198.0, 0.0600000000000005, 1976.0400000000002, 1976.1000000000001, -78.3152744630072
'5/25/2005', 9.96, 198.0, 0.0600000000000005, 1972.0800000000002, 1972.14, -82.27527446300724
'5/26/2005', 10.03, 198.0, 0.0600000000000005, 1985.9399999999998, 1985.9999999999998, -68.41527446300756
'5/27/2005', 10.07, 198.0, 0.0600000000000005, 1993.8600000000001, 1993.92, -60.49527446300726
'5/31/2005', 9.98, 198.0, 0.0600000000000005, 1976.0400000000002, 1976.1000000000001, -78.3152744630072
'6/1/2005', 9.92, 198.0, 0.0600000000000005, 1964.16, 1964.22, -90.19527446300731
'6/2/2005', 10.27, 198.0, 0.0600000000000005, 2033.4599999999998, 2033.5199999999998, -20.89527446300758
'6/3/2005', 9.9, 198.0, 0.0600000000000005, 1960.2, 1960.26, -94.15527446300734
'6/6/2005', 9.96, 198.0, 0.0600000000000005, 1972.0800000000002, 1972.14, -82.27527446300724
'6/7/2005', 10.06, 198.0, 0.0600000000000005, 1991.88, 1991.94, -62.47527446300728
'6/8/2005', 10.09, 198.0, 0.0600000000000005, 1997.82, 1997.8799999999999, -56.535274463007454
'6/9/2005', 10.02, 198.0, 0.0600000000000005, 1983.9599999999998, 1984.0199999999998, -70.39527446300758
'6/10/2005', 10.33, 198.0, 0.0600000000000005, 2045.34, 2045.3999999999999, -9.015274463007472
'6/13/2005', 10.52, 198.0, 0.0600000000000005, 2082.96, 2083.02, 28.604725536992646
'6/14/2005', 10.82, 198.0, 0.0600000000000005, 2142.36, 2142.42, 88.00472553699274
'6/15/2005', 11.16, 198.0, 0.0600000000000005, 2209.68, 2209.74, 155.32472553699245
'6/16/2005', 11.37, 198.0, 0.0600000000000005, 2251.2599999999998, 2251.3199999999997, 196.90472553699237
'6/17/2005', 11.28, 198.0, 0.0600000000000005, 2233.44, 2233.5, 179.08472553699266
'6/20/2005', 11.11, 198.0, 0.0600000000000005, 2199.7799999999997, 2199.8399999999997, 145.42472553699236
'6/21/2005', 11.17, 198.0, 0.0600000000000005, 2211.66, 2211.72, 157.30472553699246
'6/22/2005', 10.68, 198.0, 0.0600000000000005, 2114.64, 2114.7, 60.28472553699248
'6/23/2005', 10.4, 198.0, 0.0600000000000005, 2059.2000000000003, 2059.26, 4.8447255369928826
'6/24/2005', 10.21, 198.0, 0.0600000000000005, 2021.5800000000002, 2021.64, -32.775274463007236
'6/27/2005', 10.12, 198.0, 0.0600000000000005, 2003.7599999999998, 2003.8199999999997, -50.59527446300763
'6/28/2005', 10.4, 198.0, 0.0600000000000005, 2059.2000000000003, 2059.26, 4.8447255369928826
'6/29/2005', 10.41, 198.0, 0.0600000000000005, 2061.18, 2061.24, 6.824725536992446
'6/30/2005', 10.24, 198.0, 0.0600000000000005, 2027.52, 2027.58, -26.83527446300741
'7/1/2005', 10.31, 198.0, 0.0600000000000005, 2041.38, 2041.44, -12.975274463007281
'7/5/2005', 10.4, 198.0, 0.0600000000000005, 2059.2000000000003, 2059.26, 4.8447255369928826
'7/6/2005', 10.35, 198.0, 0.0600000000000005, 2049.2999999999997, 2049.3599999999997, -5.055274463007663
'7/7/2005', 10.27, 198.0, 0.0600000000000005, 2033.4599999999998, 2033.5199999999998, -20.89527446300758
'7/8/2005', 10.42, 198.0, 0.0600000000000005, 2063.16, 2063.22, 8.804725536992464
'7/11/2005', 10.71, 198.0, 0.0600000000000005, 2120.5800000000004, 2120.6400000000003, 66.22472553699299
'7/12/2005', 10.78, 198.0, 0.0600000000000005, 2134.44, 2134.5, 80.08472553699266
'7/13/2005', 10.69, 198.0, 0.0600000000000005, 2116.62, 2116.68, 62.2647255369925
'7/14/2005', 10.89, 198.0, 0.0600000000000005, 2156.2200000000003, 2156.28, 101.86472553699286
'7/15/2005', 11.0, 198.0, 0.0600000000000005, 2178.0, 2178.06, 123.64472553699261
'7/18/2005', 10.93, 198.0, 0.0600000000000005, 2164.14, 2164.2, 109.78472553699248
'7/19/2005', 10.84, 198.0, 0.0600000000000005, 2146.32, 2146.38, 91.96472553699277
'7/20/2005', 10.93, 198.0, 0.0600000000000005, 2164.14, 2164.2, 109.78472553699248
'7/21/2005', 10.64, 198.0, 0.0600000000000005, 2106.7200000000003, 2106.78, 52.364725536992864
'7/22/2005', 10.72, 198.0, 0.0600000000000005, 2122.56, 2122.62, 68.20472553699256
'7/25/2005', 10.61, 198.0, 0.0600000000000005, 2100.7799999999997, 2100.8399999999997, 46.424725536992355
'7/26/2005', 10.86, 198.0, 0.0600000000000005, 2150.2799999999997, 2150.3399999999997, 95.92472553699236
'7/27/2005', 10.88, 198.0, 0.0600000000000005, 2154.2400000000002, 2154.3, 99.88472553699285
'7/28/2005', 10.9, 198.0, 0.0600000000000005, 2158.2000000000003, 2158.26, 103.84472553699288
'7/29/2005', 10.74, 198.0, 0.0600000000000005, 2126.52, 2126.58, 72.16472553699259
'8/1/2005', 10.85, 198.0, 0.0600000000000005, 2148.2999999999997, 2148.3599999999997, 93.94472553699234
'8/2/2005', 10.88, 198.0, 0.0600000000000005, 2154.2400000000002, 2154.3, 99.88472553699285
'8/3/2005', 10.75, 198.0, 0.0600000000000005, 2128.5, 2128.56, 74.14472553699261
'8/4/2005', 10.64, 198.0, 0.0600000000000005, 2106.7200000000003, 2106.78, 52.364725536992864
'8/5/2005', 10.36, 198.0, 0.0600000000000005, 2051.2799999999997, 2051.3399999999997, -3.075274463007645
'8/8/2005', 10.37, 198.0, 0.0600000000000005, 2053.2599999999998, 2053.3199999999997, -1.0952744630076268
'8/9/2005', 10.44, 198.0, 0.0600000000000005, 2067.12, 2067.18, 12.7647255369925
'8/10/2005', 10.4, 198.0, 0.0600000000000005, 2059.2000000000003, 2059.26, 4.8447255369928826
'8/11/2005', 10.36, 198.0, 0.0600000000000005, 2051.2799999999997, 2051.3399999999997, -3.075274463007645
'8/12/2005', 10.14, 198.0, 0.0600000000000005, 2007.72, 2007.78, -46.63527446300736
'8/15/2005', 10.15, 198.0, 0.0600000000000005, 2009.7, 2009.76, -44.655274463007345
'8/16/2005', 10.06, 198.0, 0.0600000000000005, 1991.88, 1991.94, -62.47527446300728
'8/17/2005', 9.93, 198.0, 0.0600000000000005, 1966.1399999999999, 1966.1999999999998, -88.21527446300752
'8/18/2005', 9.76, 198.0, 0.0600000000000005, 1932.48, 1932.54, -121.87527446300737
'8/19/2005', 9.76, 198.0, 0.0600000000000005, 1932.48, 1932.54, -121.87527446300737
'8/22/2005', 9.76, 198.0, 0.0600000000000005, 1932.48, 1932.54, -121.87527446300737
'8/23/2005', 9.8, 198.0, 0.0600000000000005, 1940.4, 1940.46, -113.9552744630073
'8/24/2005', 9.92, 198.0, 0.0600000000000005, 1964.16, 1964.22, -90.19527446300731
'8/25/2005', 9.82, 198.0, 0.0600000000000005, 1944.3600000000001, 1944.42, -109.99527446300726
'8/26/2005', 9.77, 198.0, 0.0600000000000005, 1934.4599999999998, 1934.5199999999998, -119.89527446300758
'8/29/2005', 9.77, 198.0, 0.0600000000000005, 1934.4599999999998, 1934.5199999999998, -119.89527446300758
'8/30/2005', 9.75, 198.0, 0.0600000000000005, 1930.5, 1930.56, -123.85527446300739
'8/31/2005', 9.97, 198.0, 0.0600000000000005, 1974.0600000000002, 1974.1200000000001, -80.29527446300722
'9/1/2005', 9.73, 198.0, 0.0600000000000005, 1926.5400000000002, 1926.6000000000001, -127.8152744630072
